is_forex,is_jpy_pair,is_xau,is_xag,is_index,is_crypto,is_dxy,session_asian,session_london,session_ny,killzone_asian_open,killzone_london_open,killzone_london_close,killzone_ny_open,killzone_ny_close,day_monday,day_tuesday,day_wednesday,day_thursday,day_friday,hour_sin,hour_cos,dxy_price,dxy_kj_h1,dxy_vs_kj_h1,news_count,is_high_news_day,price,score,max_score,score_pct,bias,alignment,sl,tp,rr,kj_h1,d_kj_h1,kj_m30,d_kj_m30,kj_m15,d_kj_m15,kj_m5,d_kj_m5,kj_h4,d_kj_h4,kj_d1,d_kj_d1,tk_h1,d_tk_h1,tk_m30,d_tk_m30,tk_m15,d_tk_m15,tk_m5,d_tk_m5,tk_h4,d_tk_h4,tk_d1,d_tk_d1,tkx_h1,tkx_h4,tkx_d1,tkx_w1,tkx_mn,kumo_h1,kumo_h4,kumo_d1,kumo_w1,kumo_mn,kj_m30_cross_bear,kj_m30_cross_bull,tk_m30_cross_bear,tk_m30_cross_bull,kj_m15_cross_bear,kj_m15_cross_bull,tk_m15_cross_bear,tk_m15_cross_bull,kj_m5_cross_bear,kj_m5_cross_bull,tk_m5_cross_bear,tk_m5_cross_bull,flat_h1,flat_h4,fvg_active_count,ob_h1_bear_level,ob_h1_bull_level,ob_h4_bear_level,ob_h4_bull_level,ob_d1_bear_level,ob_d1_bull_level,asian_high_swept,asian_low_swept,london_high_swept,london_low_swept,swept_both,vol_hvn_h1,vol_lvn_h1,vol_hvn_h4,vol_lvn_h4,vol_hvn_d1,vol_lvn_d1,mss_h1_bull,mss_h1_bear,mss_h4_bull,mss_h4_bear,mss_d1_bull,mss_d1_bear,compression_pips,tkx_h1_conflict,outcome
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,99.074,60.0,109.0,0.5504587155963303,1.0,5.0,98.956,99.07636,0.02,99.0865,-1.2500000000002842,0.0,0.0,0.0,0.0,0.0,0.0,98.95599999999999,11.80000000000092,98.523,55.10000000000019,99.0205,5.349999999999966,0.0,0.0,0.0,0.0,0.0,0.0,99.03899999999999,3.50000000000108,98.6995,37.44999999999976,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.16089,84.0,109.0,0.7706422018348624,-1.0,7.0,1.16203,1.15862,2.0,1.162025,-11.350000000001081,0.0,0.0,0.0,0.0,0.0,0.0,1.1645750000000001,-36.8500000000016,1.1700599999999999,-91.69999999999901,1.1609099999999999,-0.1999999999990898,0.0,0.0,0.0,0.0,0.0,0.0,1.1627399999999999,-18.499999999999073,1.1668,-59.10000000000082,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.33798,72.0,109.0,0.6605504587155964,-1.0,6.0,1.34036,1.33322,2.0,1.34036,-23.800000000000487,0.0,0.0,0.0,0.0,0.0,0.0,1.34285,-48.70000000000152,1.342715,-47.35000000000156,1.3383150000000001,-3.3500000000019625,0.0,0.0,0.0,0.0,0.0,0.0,1.34131,-33.30000000000055,1.346495,-85.1500000000005,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,158.64,72.0,109.0,0.6605504587155964,1.0,6.0,158.5345,158.851,2.0,158.5345,10.549999999997794,0.0,0.0,0.0,0.0,0.0,0.0,158.4105,22.949999999997317,156.923,171.69999999999845,158.64249999999998,-0.24999999999977263,0.0,0.0,0.0,0.0,0.0,0.0,158.489,15.099999999998204,157.7815,85.84999999999923,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.66998,60.0,109.0,0.5504587155963303,1.0,5.0,0.66952,0.6709,2.0,0.6688350000000001,11.449999999999516,0.0,0.0,0.0,0.0,0.0,0.0,0.66952,4.6000000000001595,0.667935,20.450000000000745,0.669195,7.850000000000357,0.0,0.0,0.0,0.0,0.0,0.0,0.6688350000000001,11.449999999999516,0.6714549999999999,-14.74999999999893,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.38919,72.0,109.0,0.6605504587155964,1.0,6.0,1.38869,1.39019,2.0,1.38959,-4.00000000000178,0.0,0.0,0.0,0.0,0.0,0.0,1.38869,4.999999999999449,1.3781,110.89999999999822,1.39022,-10.300000000000864,0.0,0.0,0.0,0.0,0.0,0.0,1.389285,-0.9500000000017828,1.382545,66.45000000000012,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.80322,84.0,109.0,0.7706422018348624,1.0,7.0,0.80131,0.80704,2.0,0.80131,19.100000000000783,0.0,0.0,0.0,0.0,0.0,0.0,0.7998149999999999,34.05000000000102,0.797185,60.35000000000012,0.802585,6.350000000000522,0.0,0.0,0.0,0.0,0.0,0.0,0.8012,20.200000000000216,0.79733,58.90000000000062,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,184.16,60.0,109.0,0.5504587155963303,-1.0,5.0,184.267,183.946,2.0,184.267,-10.699999999999932,0.0,0.0,0.0,0.0,0.0,0.0,184.465,-30.500000000000682,183.393,76.69999999999959,184.106,5.400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,184.437,-27.700000000001523,184.098,6.19999999999834,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,212.259,60.0,109.0,0.5504587155963303,-1.0,5.0,212.648,211.481,2.0,212.64800000000002,-38.90000000000384,0.0,0.0,0.0,0.0,0.0,0.0,212.885,-62.60000000000048,210.5235,173.54999999999734,212.29000000000002,-3.1000000000034333,0.0,0.0,0.0,0.0,0.0,0.0,212.81799999999998,-55.89999999999975,212.29000000000002,-3.1000000000034333,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,4614.76,72.0,109.0,0.6605504587155964,1.0,6.0,4611.885,4620.51,2.0,4611.885,28.75,0.0,0.0,0.0,0.0,0.0,0.0,4560.97,537.8999999999996,4406.4,2083.600000000006,4603.42,113.40000000000146,0.0,0.0,0.0,0.0,0.0,0.0,4611.885,28.75,4496.355,1184.0500000000065,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,49435.08,72.0,109.0,0.6605504587155964,1.0,6.0,49278.175,49748.89,2.0,49278.175,1569049.9999999884,0.0,0.0,0.0,0.0,0.0,0.0,49266.455,1686250.0,48570.01,8650699.999999996,49332.555,1025250.0000000146,0.0,0.0,0.0,0.0,0.0,0.0,49215.2,2198800.0000000466,49003.06,4320200.000000041,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,25542.85,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,25547.355,-45050.000000010186,0.0,0.0,0.0,0.0,0.0,0.0,25570.690000000002,-278400.00000003783,25265.75,2770999.9999999856,25654.405,-1115550.0000000028,0.0,0.0,0.0,0.0,0.0,0.0,25526.93,159199.99999998254,25551.605,-87550.00000001019,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,6945.02,72.0,109.0,0.6605504587155964,1.0,6.0,6941.77,6951.52,2.0,6938.53,64900.00000000691,0.0,0.0,0.0,0.0,0.0,0.0,6941.77,32500.0,6857.52,875000.0,6958.1,-130799.99999999927,0.0,0.0,0.0,0.0,0.0,0.0,6932.4,126200.000000008,6927.8,172200.00000000256,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,99.342,84.0,109.0,0.7706422018348624,1.0,7.0,99.2175,99.34449,0.02,99.2175,12.449999999999761,0.0,0.0,0.0,0.0,0.0,0.0,99.0635,27.849999999999397,98.6045,73.74999999999972,99.36099999999999,-1.8999999999991246,0.0,0.0,0.0,0.0,0.0,0.0,99.197,14.499999999999602,98.812,53.000000000000114,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.15981,72.0,109.0,0.6605504587155964,-1.0,6.0,1.16059,1.15825,2.0,1.16059,-7.800000000000029,0.0,0.0,0.0,0.0,0.0,0.0,1.16387,-40.599999999999525,1.16963,-98.19999999999939,1.16059,-7.800000000000029,0.0,0.0,0.0,0.0,0.0,0.0,1.1612749999999998,-14.649999999998276,1.1663700000000001,-65.60000000000122,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.33743,72.0,109.0,0.6605504587155964,-1.0,6.0,1.33893,1.33442,2.0,1.338935,-15.050000000000896,0.0,0.0,0.0,0.0,0.0,0.0,1.34285,-54.20000000000202,1.34313,-57.000000000000384,1.33868,-12.500000000001954,0.0,0.0,0.0,0.0,0.0,0.0,1.3400400000000001,-26.100000000002233,1.346495,-90.650000000001,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,158.081,60.0,109.0,0.5504587155963303,-1.0,5.0,158.259,157.725,2.0,158.25900000000001,-17.80000000000257,0.0,0.0,0.0,0.0,0.0,0.0,158.637,-55.60000000000116,156.923,115.7999999999987,158.042,3.8999999999987267,0.0,0.0,0.0,0.0,0.0,0.0,158.349,-26.800000000000068,157.8065,27.44999999999891,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.6682,60.0,109.0,0.5504587155963303,-1.0,5.0,0.66902,0.66656,2.0,0.66902,-8.199999999999319,0.0,0.0,0.0,0.0,0.0,0.0,0.6697,-14.999999999999458,0.667935,2.6500000000007073,0.668605,-4.049999999999887,0.0,0.0,0.0,0.0,0.0,0.0,0.66903,-8.299999999999974,0.6714899999999999,-32.89999999999904,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.39171,84.0,109.0,0.7706422018348624,1.0,7.0,1.39064,1.39385,2.0,1.3906399999999999,10.700000000001264,0.0,0.0,0.0,0.0,0.0,0.0,1.389145,25.649999999999284,1.378555,131.55000000000027,1.390755,9.550000000000392,0.0,0.0,0.0,0.0,0.0,0.0,1.3906399999999999,10.700000000001264,1.3840050000000002,77.0499999999985,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.80306,72.0,109.0,0.6605504587155964,1.0,6.0,0.80227,0.80465,2.0,0.802265,7.949999999999902,0.0,0.0,0.0,0.0,0.0,0.0,0.7999350000000001,31.249999999999332,0.796305,67.54999999999956,0.802095,9.649999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.8021,9.599999999999609,0.79733,57.300000000000125,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,183.352,72.0,109.0,0.6605504587155964,-1.0,6.0,183.566,182.924,2.0,183.6925,-34.04999999999916,0.0,0.0,0.0,0.0,0.0,0.0,184.3835,-103.14999999999941,183.566,-21.399999999999864,183.476,-12.399999999999523,0.0,0.0,0.0,0.0,0.0,0.0,183.8395,-48.749999999998295,184.098,-74.60000000000093,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,211.424,60.0,109.0,0.5504587155963303,-1.0,5.0,211.8345,210.603,2.0,211.8345,-41.04999999999848,0.0,0.0,0.0,0.0,0.0,0.0,212.833,-140.89999999999918,210.5235,90.04999999999939,211.6585,-23.449999999999704,0.0,0.0,0.0,0.0,0.0,0.0,212.108,-68.39999999999975,212.29000000000002,-86.60000000000139,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,4594.61,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,4578.995000000001,156.14999999998872,0.0,0.0,0.0,0.0,0.0,0.0,4589.76,48.49999999999454,4412.375,1822.3499999999967,4578.455,161.54999999999745,0.0,0.0,0.0,0.0,0.0,0.0,4580.55,140.5999999999949,4525.27,693.3999999999924,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,49363.08,60.0,109.0,0.5504587155963303,1.0,5.0,49266.455,49556.33,2.0,49421.6,-585199.999999968,0.0,0.0,0.0,0.0,0.0,0.0,49266.455,966250.0,48570.01,7930699.999999997,49421.6,-585199.999999968,0.0,0.0,0.0,0.0,0.0,0.0,49344.905,181750.0000000291,49225.21000000001,1378699.9999999534,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,25530.15,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,25584.83,-546800.0000000029,0.0,0.0,0.0,0.0,0.0,0.0,25570.690000000002,-405400.00000000873,25265.75,2644000.0000000144,25584.83,-546800.0000000029,0.0,0.0,0.0,0.0,0.0,0.0,25613.53,-833799.9999999738,25570.690000000002,-405400.00000000873,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,6941.42,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,6947.95,-65299.99999999745,0.0,0.0,0.0,0.0,0.0,0.0,6941.77,-3500.000000003638,6857.52,838999.9999999964,6945.27,-38500.00000000364,0.0,0.0,0.0,0.0,0.0,0.0,6951.95,-105299.99999999745,6941.77,-3500.000000003638,-1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
